,res_id,filetype,filesize_mb,event,duration_ms
793,resource_396,,0,resource creation,125
794,resource_396,,0,looping overhead,0
795,resource_397,,0,resource creation,118
796,resource_397,,0,looping overhead,0
797,resource_398,,0,resource creation,129
798,resource_398,,0,looping overhead,0
799,resource_399,,0,resource creation,113
800,resource_399,,0,looping overhead,0
801,resource_400,,0,resource creation,138
802,resource_400,,0,looping overhead,0
803,resource_401,,0,resource creation,111
804,resource_401,,0,looping overhead,0
805,resource_402,,0,resource creation,108
806,resource_402,,0,looping overhead,0
807,resource_403,,0,resource creation,166
808,resource_403,,0,looping overhead,0
809,resource_404,,0,resource creation,136
810,resource_404,,0,looping overhead,0
811,resource_405,,0,resource creation,152
812,resource_405,,0,looping overhead,0
813,resource_406,,0,resource creation,105
814,resource_406,,0,looping overhead,0
815,resource_407,,0,resource creation,105
816,resource_407,,0,looping overhead,0
817,resource_408,,0,resource creation,121
818,resource_408,,0,looping overhead,0
819,resource_409,,0,resource creation,104
820,resource_409,,0,looping overhead,0
821,resource_410,,0,resource creation,130
822,resource_410,,0,looping overhead,0
823,resource_411,,0,resource creation,104
824,resource_411,,0,looping overhead,0
825,resource_412,,0,resource creation,102
826,resource_412,,0,looping overhead,0
827,resource_413,,0,resource creation,130
828,resource_413,,0,looping overhead,0
829,resource_414,,0,resource creation,115
830,resource_414,,0,looping overhead,0
831,resource_415,,0,resource creation,194
832,resource_415,,0,looping overhead,0
833,resource_416,,0,resource creation,109
834,resource_416,,0,looping overhead,0
835,resource_417,,0,resource creation,106
836,resource_417,,0,looping overhead,0
837,resource_418,,0,resource creation,128
838,resource_418,,0,looping overhead,0
839,resource_419,,0,resource creation,105
840,resource_419,,0,looping overhead,0
841,resource_420,,0,resource creation,128
842,resource_420,,0,looping overhead,0
843,resource_421,,0,resource creation,101
844,resource_421,,0,looping overhead,0
845,resource_422,,0,resource creation,107
846,resource_422,,0,looping overhead,0
847,resource_423,,0,resource creation,173
848,resource_423,,0,looping overhead,0
849,resource_424,,0,resource creation,107
850,resource_424,,0,looping overhead,0
851,resource_425,,0,resource creation,124
852,resource_425,,0,looping overhead,0
853,resource_426,,0,resource creation,101
854,resource_426,,0,looping overhead,0
855,resource_427,,0,resource creation,101
856,resource_427,,0,looping overhead,0
857,resource_428,,0,resource creation,121
858,resource_428,,0,looping overhead,0
859,resource_429,,0,resource creation,100
860,resource_429,,0,looping overhead,0
861,resource_430,,0,resource creation,129
862,resource_430,,0,looping overhead,0
863,resource_431,,0,resource creation,108
864,resource_431,,0,looping overhead,0
865,resource_432,,0,resource creation,117
866,resource_432,,0,looping overhead,0
867,resource_433,,0,resource creation,140
868,resource_433,,0,looping overhead,0
869,resource_434,,0,resource creation,111
870,resource_434,,0,looping overhead,0
871,resource_435,,0,resource creation,129
872,resource_435,,0,looping overhead,0
873,resource_436,,0,resource creation,103
874,resource_436,,0,looping overhead,0
875,resource_437,,0,resource creation,103
876,resource_437,,0,looping overhead,0
877,resource_438,,0,resource creation,126
878,resource_438,,0,looping overhead,0
879,resource_439,,0,resource creation,102
880,resource_439,,0,looping overhead,0
881,resource_440,,0,resource creation,137
882,resource_440,,0,looping overhead,0
883,resource_441,,0,resource creation,113
884,resource_441,,0,looping overhead,0
885,resource_442,,0,resource creation,96
886,resource_442,,0,looping overhead,0
887,resource_443,,0,resource creation,116
888,resource_443,,0,looping overhead,0
889,resource_444,,0,resource creation,101
890,resource_444,,0,looping overhead,0
891,resource_445,,0,resource creation,125
892,resource_445,,0,looping overhead,0
893,resource_446,,0,resource creation,97
894,resource_446,,0,looping overhead,0
895,resource_447,,0,resource creation,110
896,resource_447,,0,looping overhead,0
897,resource_448,,0,resource creation,120
898,resource_448,,0,looping overhead,0
899,resource_449,,0,resource creation,113
900,resource_449,,0,looping overhead,0
901,resource_450,,0,resource creation,147
902,resource_450,,0,looping overhead,0
903,resource_451,,0,resource creation,117
904,resource_451,,0,looping overhead,0
905,resource_452,,0,resource creation,112
906,resource_452,,0,looping overhead,0
907,resource_453,,0,resource creation,164
908,resource_453,,0,looping overhead,0
909,resource_454,,0,resource creation,109
910,resource_454,,0,looping overhead,0
911,resource_455,,0,resource creation,128
912,resource_455,,0,looping overhead,0
913,resource_456,,0,resource creation,101
914,resource_456,,0,looping overhead,0
915,resource_457,,0,resource creation,159
916,resource_457,,0,looping overhead,0
917,resource_458,,0,resource creation,133
918,resource_458,,0,looping overhead,0
919,resource_459,,0,resource creation,105
920,resource_459,,0,looping overhead,0
921,resource_460,,0,resource creation,122
922,resource_460,,0,looping overhead,0
923,resource_461,,0,resource creation,99
924,resource_461,,0,looping overhead,0
925,resource_462,,0,resource creation,100
926,resource_462,,0,looping overhead,0
927,resource_463,,0,resource creation,121
928,resource_463,,0,looping overhead,0
929,resource_464,,0,resource creation,96
930,resource_464,,0,looping overhead,0
931,resource_465,,0,resource creation,124
932,resource_465,,0,looping overhead,0
933,resource_466,,0,resource creation,144
934,resource_466,,0,looping overhead,0
935,resource_467,,0,resource creation,114
936,resource_467,,0,looping overhead,0
937,resource_468,,0,resource creation,127
938,resource_468,,0,looping overhead,0
939,resource_469,,0,resource creation,99
940,resource_469,,0,looping overhead,0
941,resource_470,,0,resource creation,128
942,resource_470,,0,looping overhead,0
943,resource_471,,0,resource creation,95
944,resource_471,,0,looping overhead,0
945,resource_472,,0,resource creation,100
946,resource_472,,0,looping overhead,0
947,resource_473,,0,resource creation,120
948,resource_473,,0,looping overhead,0
949,resource_474,,0,resource creation,97
950,resource_474,,0,looping overhead,0
951,resource_475,,0,resource creation,126
952,resource_475,,0,looping overhead,0
953,resource_476,,0,resource creation,106
954,resource_476,,0,looping overhead,0
955,resource_477,,0,resource creation,110
956,resource_477,,0,looping overhead,0
957,resource_478,,0,resource creation,117
958,resource_478,,0,looping overhead,0
959,resource_479,,0,resource creation,104
960,resource_479,,0,looping overhead,0
961,resource_480,,0,resource creation,126
962,resource_480,,0,looping overhead,0
963,resource_481,,0,resource creation,102
964,resource_481,,0,looping overhead,0
965,resource_482,,0,resource creation,107
966,resource_482,,0,looping overhead,0
967,resource_483,,0,resource creation,122
968,resource_483,,0,looping overhead,0
969,resource_484,,0,resource creation,101
970,resource_484,,0,looping overhead,0
971,resource_485,,0,resource creation,134
972,resource_485,,0,looping overhead,0
973,resource_486,,0,resource creation,108
974,resource_486,,0,looping overhead,0
975,resource_487,,0,resource creation,101
976,resource_487,,0,looping overhead,0
977,resource_488,,0,resource creation,118
978,resource_488,,0,looping overhead,0
979,resource_489,,0,resource creation,103
980,resource_489,,0,looping overhead,0
981,resource_490,,0,resource creation,126
982,resource_490,,0,looping overhead,0
983,resource_491,,0,resource creation,96
984,resource_491,,0,looping overhead,0
985,resource_492,,0,resource creation,100
986,resource_492,,0,looping overhead,0
987,resource_493,,0,resource creation,120
988,resource_493,,0,looping overhead,0
989,resource_494,,0,resource creation,107
990,resource_494,,0,looping overhead,0
991,resource_495,,0,resource creation,134
992,resource_495,,0,looping overhead,0
993,resource_496,,0,resource creation,102
994,resource_496,,0,looping overhead,0
995,resource_497,,0,resource creation,103
996,resource_497,,0,looping overhead,0
997,resource_498,,0,resource creation,116
998,resource_498,,0,looping overhead,0
999,resource_499,,0,resource creation,99
1000,resource_499,,0,looping overhead,0
1001,resource_500,,0,resource creation,124
1002,resource_500,,0,looping overhead,0
1003,resource_501,,0,resource creation,106
1004,resource_501,,0,looping overhead,0
1005,resource_502,,0,resource creation,132
1006,resource_502,,0,looping overhead,0
1007,resource_503,,0,resource creation,138
1008,resource_503,,0,looping overhead,0
1009,resource_504,,0,resource creation,116
1010,resource_504,,0,looping overhead,0
1011,resource_505,,0,resource creation,134
1012,resource_505,,0,looping overhead,0
1013,resource_506,,0,resource creation,103
1014,resource_506,,0,looping overhead,0
1015,resource_507,,0,resource creation,99
1016,resource_507,,0,looping overhead,0
1017,resource_508,,0,resource creation,119
1018,resource_508,,0,looping overhead,0
1019,resource_509,,0,resource creation,101
1020,resource_509,,0,looping overhead,0
1021,resource_510,,0,resource creation,175
1022,resource_510,,0,looping overhead,0
1023,resource_511,,0,resource creation,103
1024,resource_511,,0,looping overhead,0
1025,resource_512,,0,resource creation,115
1026,resource_512,,0,looping overhead,0
1027,resource_513,,0,resource creation,127
1028,resource_513,,0,looping overhead,0
1029,resource_514,,0,resource creation,97
1030,resource_514,,0,looping overhead,0
1031,resource_515,,0,resource creation,121
1032,resource_515,,0,looping overhead,0
1033,resource_516,,0,resource creation,96
1034,resource_516,,0,looping overhead,0
1035,resource_517,,0,resource creation,99
1036,resource_517,,0,looping overhead,0
1037,resource_518,,0,resource creation,125
1038,resource_518,,0,looping overhead,0
1039,resource_519,,0,resource creation,102
1040,resource_519,,0,looping overhead,0
1041,resource_520,,0,resource creation,128
1042,resource_520,,0,looping overhead,0
1043,resource_521,,0,resource creation,108
1044,resource_521,,0,looping overhead,0
1045,resource_522,,0,resource creation,118
1046,resource_522,,0,looping overhead,0
1047,resource_523,,0,resource creation,122
1048,resource_523,,0,looping overhead,0
1049,resource_524,,0,resource creation,99
1050,resource_524,,0,looping overhead,0
1051,resource_525,,0,resource creation,130
1052,resource_525,,0,looping overhead,0
1053,resource_526,,0,resource creation,106
1054,resource_526,,0,looping overhead,0
1055,resource_527,,0,resource creation,125
1056,resource_527,,0,looping overhead,0
1057,resource_528,,0,resource creation,128
1058,resource_528,,0,looping overhead,0
1059,resource_529,,0,resource creation,102
1060,resource_529,,0,looping overhead,0
1061,resource_530,,0,resource creation,133
1062,resource_530,,0,looping overhead,0
1063,resource_531,,0,resource creation,108
1064,resource_531,,0,looping overhead,0
1065,resource_532,,0,resource creation,103
1066,resource_532,,0,looping overhead,0
1067,resource_533,,0,resource creation,120
1068,resource_533,,0,looping overhead,0
1069,resource_534,,0,resource creation,102
1070,resource_534,,0,looping overhead,0
1071,resource_535,,0,resource creation,130
1072,resource_535,,0,looping overhead,0
1073,resource_536,,0,resource creation,105
1074,resource_536,,0,looping overhead,0
1075,resource_537,,0,resource creation,105
1076,resource_537,,0,looping overhead,0
1077,resource_538,,0,resource creation,126
1078,resource_538,,0,looping overhead,0
1079,resource_539,,0,resource creation,105
1080,resource_539,,0,looping overhead,0
1081,resource_540,,0,resource creation,148
1082,resource_540,,0,looping overhead,0
1083,resource_541,,0,resource creation,114
1084,resource_541,,0,looping overhead,0
1085,resource_542,,0,resource creation,105
1086,resource_542,,0,looping overhead,0
1087,resource_543,,0,resource creation,125
1088,resource_543,,0,looping overhead,0
1089,resource_544,,0,resource creation,141
1090,resource_544,,0,looping overhead,0
1091,resource_545,,0,resource creation,141
1092,resource_545,,0,looping overhead,0
1093,resource_546,,0,resource creation,103
1094,resource_546,,0,looping overhead,0
1095,resource_547,,0,resource creation,110
1096,resource_547,,0,looping overhead,0
1097,resource_548,,0,resource creation,132
1098,resource_548,,0,looping overhead,0
1099,resource_549,,0,resource creation,114
1100,resource_549,,0,looping overhead,0
1101,resource_550,,0,resource creation,130
1102,resource_550,,0,looping overhead,0
1103,resource_551,,0,resource creation,99
1104,resource_551,,0,looping overhead,0
1105,resource_552,,0,resource creation,101
1106,resource_552,,0,looping overhead,0
1107,resource_553,,0,resource creation,169
1108,resource_553,,0,looping overhead,0
1109,resource_554,,0,resource creation,98
1110,resource_554,,0,looping overhead,0
1111,resource_555,,0,resource creation,126
1112,resource_555,,0,looping overhead,0
1113,resource_556,,0,resource creation,104
1114,resource_556,,0,looping overhead,0
1115,resource_557,,0,resource creation,113
1116,resource_557,,0,looping overhead,0
1117,resource_558,,0,resource creation,132
1118,resource_558,,0,looping overhead,0
1119,resource_559,,0,resource creation,100
1120,resource_559,,0,looping overhead,0
1121,resource_560,,0,resource creation,131
1122,resource_560,,0,looping overhead,0
1123,resource_561,,0,resource creation,98
1124,resource_561,,0,looping overhead,0
1125,resource_562,,0,resource creation,100
1126,resource_562,,0,looping overhead,0
1127,resource_563,,0,resource creation,131
1128,resource_563,,0,looping overhead,0
1129,resource_564,,0,resource creation,99
1130,resource_564,,0,looping overhead,0
1131,resource_565,,0,resource creation,133
1132,resource_565,,0,looping overhead,0
1133,resource_566,,0,resource creation,118
1134,resource_566,,0,looping overhead,0
1135,resource_567,,0,resource creation,112
1136,resource_567,,0,looping overhead,0
1137,resource_568,,0,resource creation,121
1138,resource_568,,0,looping overhead,0
1139,resource_569,,0,resource creation,102
1140,resource_569,,0,looping overhead,0
1141,resource_570,,0,resource creation,125
1142,resource_570,,0,looping overhead,0
1143,resource_571,,0,resource creation,104
1144,resource_571,,0,looping overhead,0
1145,resource_572,,0,resource creation,102
1146,resource_572,,0,looping overhead,0
1147,resource_573,,0,resource creation,117
1148,resource_573,,0,looping overhead,0
1149,resource_574,,0,resource creation,98
1150,resource_574,,0,looping overhead,0
1151,resource_575,,0,resource creation,151
1152,resource_575,,0,looping overhead,0
1153,resource_576,,0,resource creation,123
1154,resource_576,,0,looping overhead,0
1155,resource_577,,0,resource creation,105
1156,resource_577,,0,looping overhead,0
1157,resource_578,,0,resource creation,124
1158,resource_578,,0,looping overhead,0
1159,resource_579,,0,resource creation,99
1160,resource_579,,0,looping overhead,0
1161,resource_580,,0,resource creation,130
1162,resource_580,,0,looping overhead,0
1163,resource_581,,0,resource creation,100
1164,resource_581,,0,looping overhead,0
1165,resource_582,,0,resource creation,98
1166,resource_582,,0,looping overhead,0
1167,resource_583,,0,resource creation,121
1168,resource_583,,0,looping overhead,0
1169,resource_584,,0,resource creation,107
1170,resource_584,,0,looping overhead,0
1171,resource_585,,0,resource creation,135
1172,resource_585,,0,looping overhead,0
1173,resource_586,,0,resource creation,100
1174,resource_586,,0,looping overhead,0
1175,resource_587,,0,resource creation,135
1176,resource_587,,0,looping overhead,0
1177,resource_588,,0,resource creation,130
1178,resource_588,,0,looping overhead,0
1179,resource_589,,0,resource creation,101
1180,resource_589,,0,looping overhead,0
1181,resource_590,,0,resource creation,126
1182,resource_590,,0,looping overhead,0
1183,resource_591,,0,resource creation,102
1184,resource_591,,0,looping overhead,0
1185,resource_592,,0,resource creation,98
1186,resource_592,,0,looping overhead,0
1187,resource_593,,0,resource creation,129
1188,resource_593,,0,looping overhead,0
1189,resource_594,,0,resource creation,110
1190,resource_594,,0,looping overhead,0
1191,resource_595,,0,resource creation,123
1192,resource_595,,0,looping overhead,0
1193,resource_596,,0,resource creation,148
1194,resource_596,,0,looping overhead,0
1195,resource_597,,0,resource creation,100
1196,resource_597,,0,looping overhead,0
1197,resource_598,,0,resource creation,119
1198,resource_598,,0,looping overhead,0
1199,resource_599,,0,resource creation,106
1200,resource_599,,0,looping overhead,0
1201,resource_600,,0,resource creation,132
1202,resource_600,,0,looping overhead,0
1203,resource_601,,0,resource creation,107
1204,resource_601,,0,looping overhead,0
1205,resource_602,,0,resource creation,110
1206,resource_602,,0,looping overhead,0
1207,resource_603,,0,resource creation,141
1208,resource_603,,0,looping overhead,0
1209,resource_604,,0,resource creation,156
1210,resource_604,,0,looping overhead,0
1211,resource_605,,0,resource creation,169
1212,resource_605,,0,looping overhead,0
1213,resource_606,,0,resource creation,149
1214,resource_606,,0,looping overhead,0
1215,resource_607,,0,resource creation,183
1216,resource_607,,0,looping overhead,0
1217,resource_608,,0,resource creation,182
1218,resource_608,,0,looping overhead,0
1219,resource_609,,0,resource creation,144
1220,resource_609,,0,looping overhead,0
1221,resource_610,,0,resource creation,147
1222,resource_610,,0,looping overhead,0
1223,resource_611,,0,resource creation,110
1224,resource_611,,0,looping overhead,0
1225,resource_612,,0,resource creation,112
1226,resource_612,,0,looping overhead,0
1227,resource_613,,0,resource creation,152
1228,resource_613,,0,looping overhead,0
1229,resource_614,,0,resource creation,112
1230,resource_614,,0,looping overhead,0
1231,resource_615,,0,resource creation,192
1232,resource_615,,0,looping overhead,0
1233,resource_616,,0,resource creation,115
1234,resource_616,,0,looping overhead,0
1235,resource_617,,0,resource creation,113
1236,resource_617,,0,looping overhead,0
1237,resource_618,,0,resource creation,134
1238,resource_618,,0,looping overhead,0
1239,resource_619,,0,resource creation,153
1240,resource_619,,0,looping overhead,0
1241,resource_620,,0,resource creation,185
1242,resource_620,,0,looping overhead,0
1243,resource_621,,0,resource creation,123
1244,resource_621,,0,looping overhead,0
1245,resource_622,,0,resource creation,111
1246,resource_622,,0,looping overhead,0
1247,resource_623,,0,resource creation,122
1248,resource_623,,0,looping overhead,0
1249,resource_624,,0,resource creation,100
1250,resource_624,,0,looping overhead,0
1251,resource_625,,0,resource creation,178
1252,resource_625,,0,looping overhead,0
1253,resource_626,,0,resource creation,117
1254,resource_626,,0,looping overhead,0
1255,resource_627,,0,resource creation,105
1256,resource_627,,0,looping overhead,0
1257,resource_628,,0,resource creation,125
1258,resource_628,,0,looping overhead,0
1259,resource_629,,0,resource creation,112
1260,resource_629,,0,looping overhead,0
1261,resource_630,,0,resource creation,146
1262,resource_630,,0,looping overhead,0
1263,resource_631,,0,resource creation,99
1264,resource_631,,0,looping overhead,0
1265,resource_632,,0,resource creation,105
1266,resource_632,,0,looping overhead,0
1267,resource_633,,0,resource creation,124
1268,resource_633,,0,looping overhead,0
1269,resource_634,,0,resource creation,107
1270,resource_634,,0,looping overhead,0
1271,resource_635,,0,resource creation,184
1272,resource_635,,0,looping overhead,0
1273,resource_636,,0,resource creation,107
1274,resource_636,,0,looping overhead,0
1275,resource_637,,0,resource creation,104
1276,resource_637,,0,looping overhead,0
1277,resource_638,,0,resource creation,133
1278,resource_638,,0,looping overhead,0
1279,resource_639,,0,resource creation,116
1280,resource_639,,0,looping overhead,0
1281,resource_640,,0,resource creation,144
1282,resource_640,,0,looping overhead,0
1283,resource_641,,0,resource creation,105
1284,resource_641,,0,looping overhead,0
1285,resource_642,,0,resource creation,110
1286,resource_642,,0,looping overhead,0
1287,resource_643,,0,resource creation,132
1288,resource_643,,0,looping overhead,0
1289,resource_644,,0,resource creation,101
1290,resource_644,,0,looping overhead,0
1291,resource_645,,0,resource creation,151
1292,resource_645,,0,looping overhead,0
1293,resource_646,,0,resource creation,120
1294,resource_646,,0,looping overhead,0
1295,resource_647,,0,resource creation,117
1296,resource_647,,0,looping overhead,0
1297,resource_648,,0,resource creation,136
1298,resource_648,,0,looping overhead,0
1299,resource_649,,0,resource creation,103
1300,resource_649,,0,looping overhead,0
1301,resource_650,,0,resource creation,120
1302,resource_650,,0,looping overhead,0
1303,resource_651,,0,resource creation,105
1304,resource_651,,0,looping overhead,0
1305,resource_652,,0,resource creation,109
1306,resource_652,,0,looping overhead,0
1307,resource_653,,0,resource creation,122
1308,resource_653,,0,looping overhead,0
1309,resource_654,,0,resource creation,101
1310,resource_654,,0,looping overhead,0
1311,resource_655,,0,resource creation,134
1312,resource_655,,0,looping overhead,0
1313,resource_656,,0,resource creation,120
1314,resource_656,,0,looping overhead,0
1315,resource_657,,0,resource creation,140
1316,resource_657,,0,looping overhead,0
1317,resource_658,,0,resource creation,128
1318,resource_658,,0,looping overhead,0
1319,resource_659,,0,resource creation,113
1320,resource_659,,0,looping overhead,0
1321,resource_660,,0,resource creation,139
1322,resource_660,,0,looping overhead,0
1323,resource_661,,0,resource creation,118
1324,resource_661,,0,looping overhead,0
1325,resource_662,,0,resource creation,108
1326,resource_662,,0,looping overhead,0
1327,resource_663,,0,resource creation,129
1328,resource_663,,0,looping overhead,0
1329,resource_664,,0,resource creation,113
1330,resource_664,,0,looping overhead,0
1331,resource_665,,0,resource creation,149
1332,resource_665,,0,looping overhead,0
1333,resource_666,,0,resource creation,159
1334,resource_666,,0,looping overhead,0
1335,resource_667,,0,resource creation,105
1336,resource_667,,0,looping overhead,0
1337,resource_668,,0,resource creation,130
1338,resource_668,,0,looping overhead,0
1339,resource_669,,0,resource creation,100
1340,resource_669,,0,looping overhead,0
1341,resource_670,,0,resource creation,127
1342,resource_670,,0,looping overhead,0
1343,resource_671,,0,resource creation,106
1344,resource_671,,0,looping overhead,0
1345,resource_672,,0,resource creation,103
1346,resource_672,,0,looping overhead,0
1347,resource_673,,0,resource creation,127
1348,resource_673,,0,looping overhead,0
1349,resource_674,,0,resource creation,113
1350,resource_674,,0,looping overhead,0
1351,resource_675,,0,resource creation,184
1352,resource_675,,0,looping overhead,0
1353,resource_676,,0,resource creation,99
1354,resource_676,,0,looping overhead,0
1355,resource_677,,0,resource creation,109
1356,resource_677,,0,looping overhead,0
1357,resource_678,,0,resource creation,132
1358,resource_678,,0,looping overhead,0
1359,resource_679,,0,resource creation,105
1360,resource_679,,0,looping overhead,0
1361,resource_680,,0,resource creation,130
1362,resource_680,,0,looping overhead,0
1363,resource_681,,0,resource creation,103
1364,resource_681,,0,looping overhead,0
1365,resource_682,,0,resource creation,107
1366,resource_682,,0,looping overhead,0
1367,resource_683,,0,resource creation,130
1368,resource_683,,0,looping overhead,0
1369,resource_684,,0,resource creation,118
1370,resource_684,,0,looping overhead,0
1371,resource_685,,0,resource creation,129
1372,resource_685,,0,looping overhead,0
1373,resource_686,,0,resource creation,99
1374,resource_686,,0,looping overhead,0
1375,resource_687,,0,resource creation,102
1376,resource_687,,0,looping overhead,0
1377,resource_688,,0,resource creation,131
1378,resource_688,,0,looping overhead,0
1379,resource_689,,0,resource creation,101
1380,resource_689,,0,looping overhead,0
1381,resource_690,,0,resource creation,128
1382,resource_690,,0,looping overhead,0
1383,resource_691,,0,resource creation,103
1384,resource_691,,0,looping overhead,0
1385,resource_692,,0,resource creation,115
1386,resource_692,,0,looping overhead,0
1387,resource_693,,0,resource creation,134
1388,resource_693,,0,looping overhead,0
1389,resource_694,,0,resource creation,100
1390,resource_694,,0,looping overhead,0
1391,resource_695,,0,resource creation,124
1392,resource_695,,0,looping overhead,0
1393,resource_696,,0,resource creation,100
1394,resource_696,,0,looping overhead,0
1395,resource_697,,0,resource creation,101
1396,resource_697,,0,looping overhead,0
1397,resource_698,,0,resource creation,134
1398,resource_698,,0,looping overhead,0
1399,resource_699,,0,resource creation,108
1400,resource_699,,0,looping overhead,0
1401,resource_700,,0,resource creation,136
1402,resource_700,,0,looping overhead,0
1403,resource_701,,0,resource creation,118
1404,resource_701,,0,looping overhead,0
1405,resource_702,,0,resource creation,128
1406,resource_702,,0,looping overhead,0
1407,resource_703,,0,resource creation,124
1408,resource_703,,0,looping overhead,0
1409,resource_704,,0,resource creation,108
1410,resource_704,,0,looping overhead,0
1411,resource_705,,0,resource creation,129
1412,resource_705,,0,looping overhead,0
1413,resource_706,,0,resource creation,107
1414,resource_706,,0,looping overhead,0
1415,resource_707,,0,resource creation,102
1416,resource_707,,0,looping overhead,0
1417,resource_708,,0,resource creation,167
1418,resource_708,,0,looping overhead,0
1419,resource_709,,0,resource creation,108
1420,resource_709,,0,looping overhead,0
1421,resource_710,,0,resource creation,139
1422,resource_710,,0,looping overhead,0
1423,resource_711,,0,resource creation,123
1424,resource_711,,0,looping overhead,0
1425,resource_712,,0,resource creation,118
1426,resource_712,,0,looping overhead,0
1427,resource_713,,0,resource creation,145
1428,resource_713,,0,looping overhead,0
1429,resource_714,,0,resource creation,100
1430,resource_714,,0,looping overhead,0
1431,resource_715,,0,resource creation,124
1432,resource_715,,0,looping overhead,0
1433,resource_716,,0,resource creation,101
1434,resource_716,,0,looping overhead,0
1435,resource_717,,0,resource creation,140
1436,resource_717,,0,looping overhead,0
1437,resource_718,,0,resource creation,123
1438,resource_718,,0,looping overhead,0
1439,resource_719,,0,resource creation,106
1440,resource_719,,0,looping overhead,0
1441,resource_720,,0,resource creation,147
1442,resource_720,,0,looping overhead,0
1443,resource_721,,0,resource creation,107
1444,resource_721,,0,looping overhead,0
1445,resource_722,,0,resource creation,104
1446,resource_722,,0,looping overhead,0
1447,resource_723,,0,resource creation,126
1448,resource_723,,0,looping overhead,0
1449,resource_724,,0,resource creation,101
1450,resource_724,,0,looping overhead,0
1451,resource_725,,0,resource creation,135
1452,resource_725,,0,looping overhead,0
1453,resource_726,,0,resource creation,103
1454,resource_726,,0,looping overhead,0
1455,resource_727,,0,resource creation,114
1456,resource_727,,0,looping overhead,0
1457,resource_728,,0,resource creation,135
1458,resource_728,,0,looping overhead,0
1459,resource_729,,0,resource creation,110
1460,resource_729,,0,looping overhead,0
1461,resource_730,,0,resource creation,129
1462,resource_730,,0,looping overhead,0
1463,resource_731,,0,resource creation,102
1464,resource_731,,0,looping overhead,0
1465,resource_732,,0,resource creation,100
1466,resource_732,,0,looping overhead,0
1467,resource_733,,0,resource creation,120
1468,resource_733,,0,looping overhead,0
1469,resource_734,,0,resource creation,101
1470,resource_734,,0,looping overhead,0
1471,resource_735,,0,resource creation,139
1472,resource_735,,0,looping overhead,0
1473,resource_736,,0,resource creation,108
1474,resource_736,,0,looping overhead,0
1475,resource_737,,0,resource creation,122
1476,resource_737,,0,looping overhead,0
1477,resource_738,,0,resource creation,154
1478,resource_738,,0,looping overhead,0
1479,resource_739,,0,resource creation,103
1480,resource_739,,0,looping overhead,0
1481,resource_740,,0,resource creation,130
1482,resource_740,,0,looping overhead,0
1483,resource_741,,0,resource creation,101
1484,resource_741,,0,looping overhead,0
1485,resource_742,,0,resource creation,107
1486,resource_742,,0,looping overhead,0
1487,resource_743,,0,resource creation,131
1488,resource_743,,0,looping overhead,0
1489,resource_744,,0,resource creation,104
1490,resource_744,,0,looping overhead,0
1491,resource_745,,0,resource creation,130
1492,resource_745,,0,looping overhead,0
1493,resource_746,,0,resource creation,126
1494,resource_746,,0,looping overhead,0
1495,resource_747,,0,resource creation,129
1496,resource_747,,0,looping overhead,0
1497,resource_748,,0,resource creation,139
1498,resource_748,,0,looping overhead,0
1499,resource_749,,0,resource creation,115
1500,resource_749,,0,looping overhead,0
1501,resource_750,,0,resource creation,185
1502,resource_750,,0,looping overhead,0
1503,resource_751,,0,resource creation,118
1504,resource_751,,0,looping overhead,0
1505,resource_752,,0,resource creation,127
1506,resource_752,,0,looping overhead,0
1507,resource_753,,0,resource creation,139
1508,resource_753,,0,looping overhead,0
1509,resource_754,,0,resource creation,123
1510,resource_754,,0,looping overhead,0
1511,resource_755,,0,resource creation,154
1512,resource_755,,0,looping overhead,0
1513,resource_756,,0,resource creation,120
1514,resource_756,,0,looping overhead,0
1515,resource_757,,0,resource creation,108
1516,resource_757,,0,looping overhead,0
1517,resource_758,,0,resource creation,168
1518,resource_758,,0,looping overhead,0
1519,resource_759,,0,resource creation,107
1520,resource_759,,0,looping overhead,0
1521,resource_760,,0,resource creation,132
1522,resource_760,,0,looping overhead,0
1523,resource_761,,0,resource creation,99
1524,resource_761,,0,looping overhead,0
1525,resource_762,,0,resource creation,104
1526,resource_762,,0,looping overhead,0
1527,resource_763,,0,resource creation,126
1528,resource_763,,0,looping overhead,0
1529,resource_764,,0,resource creation,107
1530,resource_764,,0,looping overhead,0
1531,resource_765,,0,resource creation,141
1532,resource_765,,0,looping overhead,0
1533,resource_766,,0,resource creation,101
1534,resource_766,,0,looping overhead,0
1535,resource_767,,0,resource creation,95
1536,resource_767,,0,looping overhead,0
1537,resource_768,,0,resource creation,123
1538,resource_768,,0,looping overhead,0
1539,resource_769,,0,resource creation,105
1540,resource_769,,0,looping overhead,0
1541,resource_770,,0,resource creation,128
1542,resource_770,,0,looping overhead,0
1543,resource_771,,0,resource creation,103
1544,resource_771,,0,looping overhead,0
1545,resource_772,,0,resource creation,104
1546,resource_772,,0,looping overhead,0
1547,resource_773,,0,resource creation,127
1548,resource_773,,0,looping overhead,0
1549,resource_774,,0,resource creation,110
1550,resource_774,,0,looping overhead,0
1551,resource_775,,0,resource creation,132
1552,resource_775,,0,looping overhead,0
1553,resource_776,,0,resource creation,104
1554,resource_776,,0,looping overhead,0
1555,resource_777,,0,resource creation,105
1556,resource_777,,0,looping overhead,0
1557,resource_778,,0,resource creation,125
1558,resource_778,,0,looping overhead,0
