,res_id,filetype,filesize_mb,event,duration_ms,mb_per_sec
446,_1MB_image_resource_148,jpeg,1,resource creation,164,
447,_1MB_image_resource_148,jpeg,1,looping overhead,0,
448,_1MB_image_resource_149,jpeg,1,bitstream upload,777,1.3
449,_1MB_image_resource_149,jpeg,1,resource creation,205,
450,_1MB_image_resource_149,jpeg,1,looping overhead,0,
451,_1MB_image_resource_150,jpeg,1,bitstream upload,738,1.4
452,_1MB_image_resource_150,jpeg,1,resource creation,248,
453,_1MB_image_resource_150,jpeg,1,looping overhead,0,
454,_1MB_image_resource_151,jpeg,1,bitstream upload,1390,0.7
455,_1MB_image_resource_151,jpeg,1,resource creation,177,
456,_1MB_image_resource_151,jpeg,1,looping overhead,0,
457,_1MB_image_resource_152,jpeg,1,bitstream upload,931,1.1
458,_1MB_image_resource_152,jpeg,1,resource creation,175,
459,_1MB_image_resource_152,jpeg,1,looping overhead,0,
460,_1MB_image_resource_153,jpeg,1,bitstream upload,774,1.3
461,_1MB_image_resource_153,jpeg,1,resource creation,161,
462,_1MB_image_resource_153,jpeg,1,looping overhead,0,
463,_1MB_image_resource_154,jpeg,1,bitstream upload,669,1.6
464,_1MB_image_resource_154,jpeg,1,resource creation,171,
465,_1MB_image_resource_154,jpeg,1,looping overhead,0,
466,_1MB_image_resource_155,jpeg,1,bitstream upload,666,1.6
467,_1MB_image_resource_155,jpeg,1,resource creation,211,
468,_1MB_image_resource_155,jpeg,1,looping overhead,0,
469,_1MB_image_resource_156,jpeg,1,bitstream upload,657,1.6
470,_1MB_image_resource_156,jpeg,1,resource creation,167,
471,_1MB_image_resource_156,jpeg,1,looping overhead,0,
472,_1MB_image_resource_157,jpeg,1,bitstream upload,752,1.4
473,_1MB_image_resource_157,jpeg,1,resource creation,204,
474,_1MB_image_resource_157,jpeg,1,looping overhead,0,
475,_1MB_image_resource_158,jpeg,1,bitstream upload,880,1.2
476,_1MB_image_resource_158,jpeg,1,resource creation,220,
477,_1MB_image_resource_158,jpeg,1,looping overhead,0,
478,_1MB_image_resource_159,jpeg,1,bitstream upload,730,1.4
479,_1MB_image_resource_159,jpeg,1,resource creation,173,
480,_1MB_image_resource_159,jpeg,1,looping overhead,0,
481,_1MB_image_resource_160,jpeg,1,bitstream upload,760,1.4
482,_1MB_image_resource_160,jpeg,1,resource creation,242,
483,_1MB_image_resource_160,jpeg,1,looping overhead,0,
484,_1MB_image_resource_161,jpeg,1,bitstream upload,733,1.4
485,_1MB_image_resource_161,jpeg,1,resource creation,165,
486,_1MB_image_resource_161,jpeg,1,looping overhead,0,
487,_1MB_image_resource_162,jpeg,1,bitstream upload,676,1.5
488,_1MB_image_resource_162,jpeg,1,resource creation,160,
489,_1MB_image_resource_162,jpeg,1,looping overhead,0,
490,_1MB_image_resource_163,jpeg,1,bitstream upload,717,1.5
491,_1MB_image_resource_163,jpeg,1,resource creation,200,
492,_1MB_image_resource_163,jpeg,1,looping overhead,0,
493,_1MB_image_resource_164,jpeg,1,bitstream upload,735,1.4
494,_1MB_image_resource_164,jpeg,1,resource creation,170,
495,_1MB_image_resource_164,jpeg,1,looping overhead,0,
496,_1MB_image_resource_165,jpeg,1,bitstream upload,689,1.5
497,_1MB_image_resource_165,jpeg,1,resource creation,230,
498,_1MB_image_resource_165,jpeg,1,looping overhead,0,
499,_1MB_image_resource_166,jpeg,1,bitstream upload,732,1.4
500,_1MB_image_resource_166,jpeg,1,resource creation,162,
501,_1MB_image_resource_166,jpeg,1,looping overhead,0,
502,_1MB_image_resource_167,jpeg,1,bitstream upload,1444,0.7
503,_1MB_image_resource_167,jpeg,1,resource creation,264,
504,_1MB_image_resource_167,jpeg,1,looping overhead,0,
505,_1MB_image_resource_168,jpeg,1,bitstream upload,799,1.3
506,_1MB_image_resource_168,jpeg,1,resource creation,814,
507,_1MB_image_resource_168,jpeg,1,looping overhead,0,
508,_1MB_image_resource_169,jpeg,1,bitstream upload,1018,1
509,_1MB_image_resource_169,jpeg,1,resource creation,200,
510,_1MB_image_resource_169,jpeg,1,looping overhead,0,
511,_1MB_image_resource_170,jpeg,1,bitstream upload,774,1.3
512,_1MB_image_resource_170,jpeg,1,resource creation,201,
513,_1MB_image_resource_170,jpeg,1,looping overhead,0,
514,_1MB_image_resource_171,jpeg,1,bitstream upload,730,1.4
515,_1MB_image_resource_171,jpeg,1,resource creation,172,
516,_1MB_image_resource_171,jpeg,1,looping overhead,0,
517,_1MB_image_resource_172,jpeg,1,bitstream upload,766,1.4
518,_1MB_image_resource_172,jpeg,1,resource creation,185,
519,_1MB_image_resource_172,jpeg,1,looping overhead,0,
520,_1MB_image_resource_173,jpeg,1,bitstream upload,758,1.4
521,_1MB_image_resource_173,jpeg,1,resource creation,215,
522,_1MB_image_resource_173,jpeg,1,looping overhead,0,
523,_1MB_image_resource_174,jpeg,1,bitstream upload,718,1.4
524,_1MB_image_resource_174,jpeg,1,resource creation,166,
525,_1MB_image_resource_174,jpeg,1,looping overhead,0,
526,_1MB_image_resource_175,jpeg,1,bitstream upload,707,1.5
527,_1MB_image_resource_175,jpeg,1,resource creation,174,
528,_1MB_image_resource_175,jpeg,1,looping overhead,0,
529,_1MB_image_resource_176,jpeg,1,bitstream upload,732,1.4
530,_1MB_image_resource_176,jpeg,1,resource creation,216,
531,_1MB_image_resource_176,jpeg,1,looping overhead,0,
532,_1MB_image_resource_177,jpeg,1,bitstream upload,712,1.5
533,_1MB_image_resource_177,jpeg,1,resource creation,222,
534,_1MB_image_resource_177,jpeg,1,looping overhead,0,
535,_1MB_image_resource_178,jpeg,1,bitstream upload,707,1.5
536,_1MB_image_resource_178,jpeg,1,resource creation,639,
537,_1MB_image_resource_178,jpeg,1,looping overhead,0,
538,_1MB_image_resource_179,jpeg,1,bitstream upload,1069,1
539,_1MB_image_resource_179,jpeg,1,resource creation,184,
540,_1MB_image_resource_179,jpeg,1,looping overhead,0,
541,_1MB_image_resource_180,jpeg,1,bitstream upload,835,1.2
542,_1MB_image_resource_180,jpeg,1,resource creation,193,
543,_1MB_image_resource_180,jpeg,1,looping overhead,0,
544,_1MB_image_resource_181,jpeg,1,bitstream upload,778,1.3
545,_1MB_image_resource_181,jpeg,1,resource creation,213,
546,_1MB_image_resource_181,jpeg,1,looping overhead,0,
547,_1MB_image_resource_182,jpeg,1,bitstream upload,771,1.3
548,_1MB_image_resource_182,jpeg,1,resource creation,178,
549,_1MB_image_resource_182,jpeg,1,looping overhead,0,
550,_1MB_image_resource_183,jpeg,1,bitstream upload,738,1.4
551,_1MB_image_resource_183,jpeg,1,resource creation,209,
552,_1MB_image_resource_183,jpeg,1,looping overhead,0,
553,_1MB_image_resource_184,jpeg,1,bitstream upload,711,1.5
554,_1MB_image_resource_184,jpeg,1,resource creation,172,
555,_1MB_image_resource_184,jpeg,1,looping overhead,0,
556,_1MB_image_resource_185,jpeg,1,bitstream upload,704,1.5
557,_1MB_image_resource_185,jpeg,1,resource creation,180,
558,_1MB_image_resource_185,jpeg,1,looping overhead,0,
559,_1MB_image_resource_186,jpeg,1,bitstream upload,713,1.5
560,_1MB_image_resource_186,jpeg,1,resource creation,216,
561,_1MB_image_resource_186,jpeg,1,looping overhead,0,
562,_1MB_image_resource_187,jpeg,1,bitstream upload,755,1.4
563,_1MB_image_resource_187,jpeg,1,resource creation,166,
564,_1MB_image_resource_187,jpeg,1,looping overhead,0,
565,_1MB_image_resource_188,jpeg,1,bitstream upload,710,1.5
566,_1MB_image_resource_188,jpeg,1,resource creation,218,
567,_1MB_image_resource_188,jpeg,1,looping overhead,0,
568,_1MB_image_resource_189,jpeg,1,bitstream upload,735,1.4
569,_1MB_image_resource_189,jpeg,1,resource creation,166,
570,_1MB_image_resource_189,jpeg,1,looping overhead,0,
571,_1MB_image_resource_190,jpeg,1,bitstream upload,746,1.4
572,_1MB_image_resource_190,jpeg,1,resource creation,180,
573,_1MB_image_resource_190,jpeg,1,looping overhead,0,
574,_1MB_image_resource_191,jpeg,1,bitstream upload,686,1.5
575,_1MB_image_resource_191,jpeg,1,resource creation,214,
576,_1MB_image_resource_191,jpeg,1,looping overhead,0,
577,_1MB_image_resource_192,jpeg,1,bitstream upload,684,1.5
578,_1MB_image_resource_192,jpeg,1,resource creation,174,
579,_1MB_image_resource_192,jpeg,1,looping overhead,0,
580,_1MB_image_resource_193,jpeg,1,bitstream upload,778,1.3
581,_1MB_image_resource_193,jpeg,1,resource creation,179,
582,_1MB_image_resource_193,jpeg,1,looping overhead,0,
583,_1MB_image_resource_194,jpeg,1,bitstream upload,758,1.4
584,_1MB_image_resource_194,jpeg,1,resource creation,221,
585,_1MB_image_resource_194,jpeg,1,looping overhead,0,
586,_1MB_image_resource_195,jpeg,1,bitstream upload,675,1.5
587,_1MB_image_resource_195,jpeg,1,resource creation,184,
588,_1MB_image_resource_195,jpeg,1,looping overhead,0,
589,_1MB_image_resource_196,jpeg,1,bitstream upload,683,1.5
590,_1MB_image_resource_196,jpeg,1,resource creation,214,
591,_1MB_image_resource_196,jpeg,1,looping overhead,0,
592,_1MB_image_resource_197,jpeg,1,bitstream upload,689,1.5
593,_1MB_image_resource_197,jpeg,1,resource creation,165,
594,_1MB_image_resource_197,jpeg,1,looping overhead,0,
595,_1MB_image_resource_198,jpeg,1,bitstream upload,653,1.6
596,_1MB_image_resource_198,jpeg,1,resource creation,209,
597,_1MB_image_resource_198,jpeg,1,looping overhead,0,
598,_1MB_image_resource_199,jpeg,1,bitstream upload,661,1.6
599,_1MB_image_resource_199,jpeg,1,resource creation,255,
600,_1MB_image_resource_199,jpeg,1,looping overhead,0,
601,_1MB_image_resource_200,jpeg,1,bitstream upload,662,1.6
602,_1MB_image_resource_200,jpeg,1,resource creation,163,
603,_1MB_image_resource_200,jpeg,1,looping overhead,0,
604,_1MB_image_resource_201,jpeg,1,bitstream upload,640,1.6
605,_1MB_image_resource_201,jpeg,1,resource creation,201,
606,_1MB_image_resource_201,jpeg,1,looping overhead,0,
607,_1MB_image_resource_202,jpeg,1,bitstream upload,627,1.7
608,_1MB_image_resource_202,jpeg,1,resource creation,150,
609,_1MB_image_resource_202,jpeg,1,looping overhead,0,
610,_1MB_image_resource_203,jpeg,1,bitstream upload,631,1.6
611,_1MB_image_resource_203,jpeg,1,resource creation,166,
612,_1MB_image_resource_203,jpeg,1,looping overhead,0,
613,_1MB_image_resource_204,jpeg,1,bitstream upload,639,1.6
614,_1MB_image_resource_204,jpeg,1,resource creation,238,
615,_1MB_image_resource_204,jpeg,1,looping overhead,0,
616,_1MB_image_resource_205,jpeg,1,bitstream upload,615,1.7
617,_1MB_image_resource_205,jpeg,1,resource creation,154,
618,_1MB_image_resource_205,jpeg,1,looping overhead,0,
619,_1MB_image_resource_206,jpeg,1,bitstream upload,711,1.5
620,_1MB_image_resource_206,jpeg,1,resource creation,169,
621,_1MB_image_resource_206,jpeg,1,looping overhead,0,
622,_1MB_image_resource_207,jpeg,1,bitstream upload,637,1.6
623,_1MB_image_resource_207,jpeg,1,resource creation,154,
624,_1MB_image_resource_207,jpeg,1,looping overhead,0,
625,_1MB_image_resource_208,jpeg,1,bitstream upload,653,1.6
626,_1MB_image_resource_208,jpeg,1,resource creation,171,
627,_1MB_image_resource_208,jpeg,1,looping overhead,0,
628,_1MB_image_resource_209,jpeg,1,bitstream upload,638,1.6
629,_1MB_image_resource_209,jpeg,1,resource creation,225,
630,_1MB_image_resource_209,jpeg,1,looping overhead,0,
631,_1MB_image_resource_210,jpeg,1,bitstream upload,634,1.6
632,_1MB_image_resource_210,jpeg,1,resource creation,211,
633,_1MB_image_resource_210,jpeg,1,looping overhead,0,
634,_1MB_image_resource_211,jpeg,1,bitstream upload,641,1.6
635,_1MB_image_resource_211,jpeg,1,resource creation,169,
636,_1MB_image_resource_211,jpeg,1,looping overhead,0,
637,_1MB_image_resource_212,jpeg,1,bitstream upload,690,1.5
638,_1MB_image_resource_212,jpeg,1,resource creation,212,
639,_1MB_image_resource_212,jpeg,1,looping overhead,0,
640,_1MB_image_resource_213,jpeg,1,bitstream upload,612,1.7
641,_1MB_image_resource_213,jpeg,1,resource creation,172,
642,_1MB_image_resource_213,jpeg,1,looping overhead,0,
643,_1MB_image_resource_214,jpeg,1,bitstream upload,620,1.7
644,_1MB_image_resource_214,jpeg,1,resource creation,207,
645,_1MB_image_resource_214,jpeg,1,looping overhead,0,
646,_1MB_image_resource_215,jpeg,1,bitstream upload,638,1.6
647,_1MB_image_resource_215,jpeg,1,resource creation,168,
648,_1MB_image_resource_215,jpeg,1,looping overhead,0,
649,_1MB_image_resource_216,jpeg,1,bitstream upload,805,1.3
650,_1MB_image_resource_216,jpeg,1,resource creation,614,
651,_1MB_image_resource_216,jpeg,1,looping overhead,0,
652,_1MB_image_resource_217,jpeg,1,bitstream upload,1240,0.8
653,_1MB_image_resource_217,jpeg,1,resource creation,224,
654,_1MB_image_resource_217,jpeg,1,looping overhead,0,
655,_1MB_image_resource_218,jpeg,1,bitstream upload,812,1.3
656,_1MB_image_resource_218,jpeg,1,resource creation,199,
657,_1MB_image_resource_218,jpeg,1,looping overhead,0,
658,_1MB_image_resource_219,jpeg,1,bitstream upload,782,1.3
659,_1MB_image_resource_219,jpeg,1,resource creation,217,
660,_1MB_image_resource_219,jpeg,1,looping overhead,0,
661,_1MB_image_resource_220,jpeg,1,bitstream upload,687,1.5
662,_1MB_image_resource_220,jpeg,1,resource creation,224,
663,_1MB_image_resource_220,jpeg,1,looping overhead,0,
664,_1MB_image_resource_221,jpeg,1,bitstream upload,694,1.5
665,_1MB_image_resource_221,jpeg,1,resource creation,196,
666,_1MB_image_resource_221,jpeg,1,looping overhead,0,
667,_1MB_image_resource_222,jpeg,1,bitstream upload,776,1.3
668,_1MB_image_resource_222,jpeg,1,resource creation,229,
669,_1MB_image_resource_222,jpeg,1,looping overhead,0,
670,_1MB_image_resource_223,jpeg,1,bitstream upload,704,1.5
671,_1MB_image_resource_223,jpeg,1,resource creation,176,
672,_1MB_image_resource_223,jpeg,1,looping overhead,0,
673,_1MB_image_resource_224,jpeg,1,bitstream upload,702,1.5
674,_1MB_image_resource_224,jpeg,1,resource creation,178,
675,_1MB_image_resource_224,jpeg,1,looping overhead,0,
676,_1MB_image_resource_225,jpeg,1,bitstream upload,685,1.5
677,_1MB_image_resource_225,jpeg,1,resource creation,160,
678,_1MB_image_resource_225,jpeg,1,looping overhead,0,
679,_1MB_image_resource_226,jpeg,1,bitstream upload,716,1.5
680,_1MB_image_resource_226,jpeg,1,resource creation,168,
681,_1MB_image_resource_226,jpeg,1,looping overhead,0,
682,_1MB_image_resource_227,jpeg,1,bitstream upload,714,1.5
683,_1MB_image_resource_227,jpeg,1,resource creation,202,
684,_1MB_image_resource_227,jpeg,1,looping overhead,0,
685,_1MB_image_resource_228,jpeg,1,bitstream upload,658,1.6
686,_1MB_image_resource_228,jpeg,1,resource creation,161,
687,_1MB_image_resource_228,jpeg,1,looping overhead,0,
688,_1MB_image_resource_229,jpeg,1,bitstream upload,651,1.6
689,_1MB_image_resource_229,jpeg,1,resource creation,166,
690,_1MB_image_resource_229,jpeg,1,looping overhead,0,
691,_1MB_image_resource_230,jpeg,1,bitstream upload,655,1.6
692,_1MB_image_resource_230,jpeg,1,resource creation,200,
693,_1MB_image_resource_230,jpeg,1,looping overhead,0,
694,_1MB_image_resource_231,jpeg,1,bitstream upload,676,1.5
695,_1MB_image_resource_231,jpeg,1,resource creation,172,
696,_1MB_image_resource_231,jpeg,1,looping overhead,0,
697,_1MB_image_resource_232,jpeg,1,bitstream upload,737,1.4
698,_1MB_image_resource_232,jpeg,1,resource creation,207,
699,_1MB_image_resource_232,jpeg,1,looping overhead,0,
700,_1MB_image_resource_233,jpeg,1,bitstream upload,708,1.5
701,_1MB_image_resource_233,jpeg,1,resource creation,157,
702,_1MB_image_resource_233,jpeg,1,looping overhead,0,
703,_1MB_image_resource_234,jpeg,1,bitstream upload,651,1.6
704,_1MB_image_resource_234,jpeg,1,resource creation,153,
705,_1MB_image_resource_234,jpeg,1,looping overhead,0,
706,_1MB_image_resource_235,jpeg,1,bitstream upload,647,1.6
707,_1MB_image_resource_235,jpeg,1,resource creation,199,
708,_1MB_image_resource_235,jpeg,1,looping overhead,0,
709,_1MB_image_resource_236,jpeg,1,bitstream upload,647,1.6
710,_1MB_image_resource_236,jpeg,1,resource creation,164,
711,_1MB_image_resource_236,jpeg,1,looping overhead,0,
712,_1MB_image_resource_237,jpeg,1,bitstream upload,650,1.6
713,_1MB_image_resource_237,jpeg,1,resource creation,211,
714,_1MB_image_resource_237,jpeg,1,looping overhead,0,
715,_1MB_image_resource_238,jpeg,1,bitstream upload,714,1.5
716,_1MB_image_resource_238,jpeg,1,resource creation,160,
717,_1MB_image_resource_238,jpeg,1,looping overhead,0,
718,_1MB_image_resource_239,jpeg,1,bitstream upload,711,1.5
719,_1MB_image_resource_239,jpeg,1,resource creation,177,
720,_1MB_image_resource_239,jpeg,1,looping overhead,0,
721,_1MB_image_resource_240,jpeg,1,bitstream upload,663,1.6
722,_1MB_image_resource_240,jpeg,1,resource creation,197,
723,_1MB_image_resource_240,jpeg,1,looping overhead,0,
724,_1MB_image_resource_241,jpeg,1,bitstream upload,628,1.7
725,_1MB_image_resource_241,jpeg,1,resource creation,160,
726,_1MB_image_resource_241,jpeg,1,looping overhead,0,
727,_1MB_image_resource_242,jpeg,1,bitstream upload,631,1.6
728,_1MB_image_resource_242,jpeg,1,resource creation,168,
729,_1MB_image_resource_242,jpeg,1,looping overhead,0,
730,_1MB_image_resource_243,jpeg,1,bitstream upload,636,1.6
731,_1MB_image_resource_243,jpeg,1,resource creation,153,
732,_1MB_image_resource_243,jpeg,1,looping overhead,0,
733,_1MB_image_resource_244,jpeg,1,bitstream upload,696,1.5
734,_1MB_image_resource_244,jpeg,1,resource creation,162,
735,_1MB_image_resource_244,jpeg,1,looping overhead,0,
736,_1MB_image_resource_245,jpeg,1,bitstream upload,747,1.4
737,_1MB_image_resource_245,jpeg,1,resource creation,200,
738,_1MB_image_resource_245,jpeg,1,looping overhead,0,
739,_1MB_image_resource_246,jpeg,1,bitstream upload,645,1.6
740,_1MB_image_resource_246,jpeg,1,resource creation,157,
741,_1MB_image_resource_246,jpeg,1,looping overhead,0,
742,_1MB_image_resource_247,jpeg,1,bitstream upload,621,1.7
743,_1MB_image_resource_247,jpeg,1,resource creation,172,
744,_1MB_image_resource_247,jpeg,1,looping overhead,0,
745,_1MB_image_resource_248,jpeg,1,bitstream upload,629,1.7
746,_1MB_image_resource_248,jpeg,1,resource creation,198,
747,_1MB_image_resource_248,jpeg,1,looping overhead,0,
748,_1MB_image_resource_249,jpeg,1,bitstream upload,627,1.7
749,_1MB_image_resource_249,jpeg,1,resource creation,165,
750,_1MB_image_resource_249,jpeg,1,looping overhead,0,
751,_1MB_image_resource_250,jpeg,1,bitstream upload,705,1.5
752,_1MB_image_resource_250,jpeg,1,resource creation,218,
753,_1MB_image_resource_250,jpeg,1,looping overhead,0,
754,_1MB_image_resource_251,jpeg,1,bitstream upload,681,1.5
755,_1MB_image_resource_251,jpeg,1,resource creation,162,
756,_1MB_image_resource_251,jpeg,1,looping overhead,0,
757,_1MB_image_resource_252,jpeg,1,bitstream upload,630,1.6
758,_1MB_image_resource_252,jpeg,1,resource creation,157,
759,_1MB_image_resource_252,jpeg,1,looping overhead,0,
760,_1MB_image_resource_253,jpeg,1,bitstream upload,661,1.6
761,_1MB_image_resource_253,jpeg,1,resource creation,205,
762,_1MB_image_resource_253,jpeg,1,looping overhead,0,
763,_1MB_image_resource_254,jpeg,1,bitstream upload,655,1.6
764,_1MB_image_resource_254,jpeg,1,resource creation,156,
765,_1MB_image_resource_254,jpeg,1,looping overhead,0,
766,_1MB_image_resource_255,jpeg,1,bitstream upload,623,1.7
767,_1MB_image_resource_255,jpeg,1,resource creation,204,
768,_1MB_image_resource_255,jpeg,1,looping overhead,0,
769,_1MB_image_resource_256,jpeg,1,bitstream upload,688,1.5
770,_1MB_image_resource_256,jpeg,1,resource creation,154,
771,_1MB_image_resource_256,jpeg,1,looping overhead,0,
772,_1MB_image_resource_257,jpeg,1,bitstream upload,683,1.5
773,_1MB_image_resource_257,jpeg,1,resource creation,170,
774,_1MB_image_resource_257,jpeg,1,looping overhead,0,
775,_1MB_image_resource_258,jpeg,1,bitstream upload,631,1.6
776,_1MB_image_resource_258,jpeg,1,resource creation,210,
777,_1MB_image_resource_258,jpeg,1,looping overhead,0,
778,_1MB_image_resource_259,jpeg,1,bitstream upload,736,1.4
779,_1MB_image_resource_259,jpeg,1,resource creation,186,
780,_1MB_image_resource_259,jpeg,1,looping overhead,0,
781,_1MB_image_resource_260,jpeg,1,bitstream upload,763,1.4
782,_1MB_image_resource_260,jpeg,1,resource creation,188,
783,_1MB_image_resource_260,jpeg,1,looping overhead,0,
784,_1MB_image_resource_261,jpeg,1,bitstream upload,922,1.1
785,_1MB_image_resource_261,jpeg,1,resource creation,424,
786,_1MB_image_resource_261,jpeg,1,looping overhead,0,
787,_1MB_image_resource_262,jpeg,1,bitstream upload,1332,0.8
788,_1MB_image_resource_262,jpeg,1,resource creation,180,
789,_1MB_image_resource_262,jpeg,1,looping overhead,0,
790,_1MB_image_resource_263,jpeg,1,bitstream upload,760,1.4
791,_1MB_image_resource_263,jpeg,1,resource creation,225,
792,_1MB_image_resource_263,jpeg,1,looping overhead,0,
793,_1MB_image_resource_264,jpeg,1,bitstream upload,898,1.2
794,_1MB_image_resource_264,jpeg,1,resource creation,161,
795,_1MB_image_resource_264,jpeg,1,looping overhead,0,
796,_1MB_image_resource_265,jpeg,1,bitstream upload,624,1.7
797,_1MB_image_resource_265,jpeg,1,resource creation,200,
798,_1MB_image_resource_265,jpeg,1,looping overhead,0,
799,_1MB_image_resource_266,jpeg,1,bitstream upload,628,1.7
800,_1MB_image_resource_266,jpeg,1,resource creation,205,
801,_1MB_image_resource_266,jpeg,1,looping overhead,0,
802,_1MB_image_resource_267,jpeg,1,bitstream upload,660,1.6
803,_1MB_image_resource_267,jpeg,1,resource creation,162,
804,_1MB_image_resource_267,jpeg,1,looping overhead,0,
805,_1MB_image_resource_268,jpeg,1,bitstream upload,628,1.7
806,_1MB_image_resource_268,jpeg,1,resource creation,213,
807,_1MB_image_resource_268,jpeg,1,looping overhead,0,
808,_1MB_image_resource_269,jpeg,1,bitstream upload,646,1.6
809,_1MB_image_resource_269,jpeg,1,resource creation,164,
810,_1MB_image_resource_269,jpeg,1,looping overhead,0,
811,_1MB_image_resource_270,jpeg,1,bitstream upload,666,1.6
812,_1MB_image_resource_270,jpeg,1,resource creation,156,
813,_1MB_image_resource_270,jpeg,1,looping overhead,0,
814,_1MB_image_resource_271,jpeg,1,bitstream upload,719,1.4
815,_1MB_image_resource_271,jpeg,1,resource creation,273,
816,_1MB_image_resource_271,jpeg,1,looping overhead,0,
817,_1MB_image_resource_272,jpeg,1,bitstream upload,769,1.4
818,_1MB_image_resource_272,jpeg,1,resource creation,254,
819,_1MB_image_resource_272,jpeg,1,looping overhead,0,
820,_1MB_image_resource_273,jpeg,1,bitstream upload,691,1.5
821,_1MB_image_resource_273,jpeg,1,resource creation,229,
822,_1MB_image_resource_273,jpeg,1,looping overhead,0,
823,_1MB_image_resource_274,jpeg,1,bitstream upload,1410,0.7
824,_1MB_image_resource_274,jpeg,1,resource creation,184,
825,_1MB_image_resource_274,jpeg,1,looping overhead,0,
826,_1MB_image_resource_275,jpeg,1,bitstream upload,860,1.2
827,_1MB_image_resource_275,jpeg,1,resource creation,725,
828,_1MB_image_resource_275,jpeg,1,looping overhead,0,
829,_1MB_image_resource_276,jpeg,1,bitstream upload,1098,0.9
830,_1MB_image_resource_276,jpeg,1,resource creation,242,
831,_1MB_image_resource_276,jpeg,1,looping overhead,0,
832,_1MB_image_resource_277,jpeg,1,bitstream upload,785,1.3
833,_1MB_image_resource_277,jpeg,1,resource creation,185,
834,_1MB_image_resource_277,jpeg,1,looping overhead,0,
835,_1MB_image_resource_278,jpeg,1,bitstream upload,739,1.4
836,_1MB_image_resource_278,jpeg,1,resource creation,184,
837,_1MB_image_resource_278,jpeg,1,looping overhead,0,
838,_1MB_image_resource_279,jpeg,1,bitstream upload,773,1.3
839,_1MB_image_resource_279,jpeg,1,resource creation,174,
840,_1MB_image_resource_279,jpeg,1,looping overhead,0,
841,_1MB_image_resource_280,jpeg,1,bitstream upload,963,1.1
842,_1MB_image_resource_280,jpeg,1,resource creation,235,
843,_1MB_image_resource_280,jpeg,1,looping overhead,0,
844,_1MB_image_resource_281,jpeg,1,bitstream upload,818,1.3
845,_1MB_image_resource_281,jpeg,1,resource creation,208,
846,_1MB_image_resource_281,jpeg,1,looping overhead,0,
847,_1MB_image_resource_282,jpeg,1,bitstream upload,685,1.5
848,_1MB_image_resource_282,jpeg,1,resource creation,160,
849,_1MB_image_resource_282,jpeg,1,looping overhead,0,
850,_1MB_image_resource_283,jpeg,1,bitstream upload,772,1.3
851,_1MB_image_resource_283,jpeg,1,resource creation,181,
852,_1MB_image_resource_283,jpeg,1,looping overhead,0,
853,_1MB_image_resource_284,jpeg,1,bitstream upload,682,1.5
854,_1MB_image_resource_284,jpeg,1,resource creation,216,
855,_1MB_image_resource_284,jpeg,1,looping overhead,0,
856,_1MB_image_resource_285,jpeg,1,bitstream upload,713,1.5
857,_1MB_image_resource_285,jpeg,1,resource creation,177,
858,_1MB_image_resource_285,jpeg,1,looping overhead,0,
859,_1MB_image_resource_286,jpeg,1,bitstream upload,762,1.4
860,_1MB_image_resource_286,jpeg,1,resource creation,204,
861,_1MB_image_resource_286,jpeg,1,looping overhead,0,
862,_1MB_image_resource_287,jpeg,1,bitstream upload,1500,0.7
863,_1MB_image_resource_287,jpeg,1,resource creation,177,
864,_1MB_image_resource_287,jpeg,1,looping overhead,0,
865,_1MB_image_resource_288,jpeg,1,bitstream upload,1471,0.7
866,_1MB_image_resource_288,jpeg,1,resource creation,188,
867,_1MB_image_resource_288,jpeg,1,looping overhead,0,
868,_1MB_image_resource_289,jpeg,1,bitstream upload,794,1.3
869,_1MB_image_resource_289,jpeg,1,resource creation,218,
870,_1MB_image_resource_289,jpeg,1,looping overhead,0,
871,_1MB_image_resource_290,jpeg,1,bitstream upload,1691,0.6
872,_1MB_image_resource_290,jpeg,1,resource creation,181,
873,_1MB_image_resource_290,jpeg,1,looping overhead,0,
874,_1MB_image_resource_291,jpeg,1,bitstream upload,1381,0.8
875,_1MB_image_resource_291,jpeg,1,resource creation,212,
876,_1MB_image_resource_291,jpeg,1,looping overhead,0,
877,_1MB_image_resource_292,jpeg,1,bitstream upload,736,1.4
878,_1MB_image_resource_292,jpeg,1,resource creation,253,
879,_1MB_image_resource_292,jpeg,1,looping overhead,0,
880,_1MB_image_resource_293,jpeg,1,bitstream upload,1256,0.8
881,_1MB_image_resource_293,jpeg,1,resource creation,195,
882,_1MB_image_resource_293,jpeg,1,looping overhead,0,
883,_1MB_image_resource_294,jpeg,1,bitstream upload,1416,0.7
884,_1MB_image_resource_294,jpeg,1,resource creation,325,
885,_1MB_image_resource_294,jpeg,1,looping overhead,0,
886,_1MB_image_resource_295,jpeg,1,bitstream upload,1226,0.8
887,_1MB_image_resource_295,jpeg,1,resource creation,259,
888,_1MB_image_resource_295,jpeg,1,looping overhead,0,
889,_1MB_image_resource_296,jpeg,1,bitstream upload,1518,0.7
890,_1MB_image_resource_296,jpeg,1,resource creation,409,
891,_1MB_image_resource_296,jpeg,1,looping overhead,0,
892,_1MB_image_resource_297,jpeg,1,bitstream upload,990,1.1
893,_1MB_image_resource_297,jpeg,1,resource creation,472,
894,_1MB_image_resource_297,jpeg,1,looping overhead,0,
895,_1MB_image_resource_298,jpeg,1,bitstream upload,1016,1
